Date,occur_time,poss_date,poss_time,MaxOfnum_victims,Avg Day,UC2 Literal,neighborhood,x,y
7/31/17,0:00:00,7/31/17,11:00:00,1,Unk,LARCENY-NON VEHICLE,Blair Villa/Poole Creek,-84.38114,33.66414
7/31/17,0:00:00,7/31/17,11:30:00,1,Mon,BURGLARY-RESIDENCE,Home Park,-84.40967,33.78603
7/31/17,0:00:00,7/17/17,23:59:00,1,Sun,LARCENY-NON VEHICLE,Morningside/Lenox Park,-84.34631,33.79989
7/30/17,0:00:00,7/30/17,0:30:00,2,Sun,ROBBERY-COMMERCIAL,Greenbriar,-84.48914,33.68814
7/29/17,0:00:00,7/29/17,4:12:00,1,Sat,BURGLARY-RESIDENCE,Mozley Park,-84.43852,33.75
7/28/17,0:00:00,7/28/17,7:55:00,1,Fri,AUTO THEFT,Ormewood Park,-84.34961,33.73269
7/28/17,0:00:00,7/28/17,12:00:00,1,Fri,LARCENY-NON VEHICLE,Midtown,-84.38174,33.77178
7/27/17,0:00:00,7/27/17,0:11:00,1,Thu,ROBBERY-PEDESTRIAN,Home Park,-84.41063,33.77987
7/27/17,0:00:00,7/27/17,2:39:00,2,Thu,AGG ASSAULT,East Atlanta,-84.34804,33.74147
7/27/17,0:00:00,7/27/17,17:00:00,1,Unk,RAPE,Glenrose Heights,0,0
7/25/17,0:00:00,7/25/17,0:53:00,1,Tue,AUTO THEFT,Reynoldstown,-84.34932,33.74619
7/25/17,0:00:00,7/25/17,3:00:00,1,Tue,LARCENY-FROM VEHICLE,Center Hill,-84.47219,33.77191
7/24/17,0:00:00,7/24/17,1:50:00,1,Mon,LARCENY-FROM VEHICLE,Oakland City,-84.41551,33.72555
7/23/17,0:00:00,7/23/17,0:10:00,1,Sun,ROBBERY-PEDESTRIAN,Ormewood Park,-84.35217,33.73695
7/23/17,0:00:00,7/23/17,8:00:00,1,Unk,LARCENY-NON VEHICLE,Inman Park,-84.3643,33.75503
7/22/17,0:00:00,7/22/17,7:50:00,1,Unk,LARCENY-NON VEHICLE,Adamsville,-84.49558,33.75362
7/22/17,0:00:00,7/19/17,0:00:00,1,Tue,LARCENY-FROM VEHICLE,East Lake,-84.31094,33.74937
7/21/17,0:00:00,7/21/17,5:00:00,1,Fri,LARCENY-FROM VEHICLE,Harris Chiles,-84.41974,33.74546
7/20/17,0:00:00,7/20/17,14:15:00,1,Thu,BURGLARY-RESIDENCE,Wilson Mill Meadows,-84.51826,33.75018
7/20/17,0:00:00,7/20/17,6:00:00,1,Thu,LARCENY-NON VEHICLE,Venetian Hills,-84.44186,33.71684
7/19/17,0:00:00,7/19/17,16:30:00,1,Unk,AUTO THEFT,Morningside/Lenox Park,-84.36626,33.80622
7/18/17,0:00:00,7/18/17,7:30:00,1,Unk,BURGLARY-RESIDENCE,Southwest,-84.48782,33.70649
7/17/17,0:00:00,7/17/17,2:20:00,5,Mon,LARCENY-FROM VEHICLE,Oakland City,-84.41796,33.72445
7/17/17,0:00:00,7/17/17,8:56:00,1,Mon,LARCENY-FROM VEHICLE,Norwood Manor,-84.36001,33.69489
7/17/17,0:00:00,7/17/17,13:49:00,1,Mon,LARCENY-FROM VEHICLE,Vine City,-84.4153,33.75586
7/16/17,0:00:00,7/16/17,0:49:00,1,Unk,BURGLARY-RESIDENCE,Chosewood Park,-84.37573,33.71887
7/16/17,0:00:00,7/16/17,2:32:00,1,Sun,LARCENY-NON VEHICLE,Downtown,-84.38754,33.7702
7/16/17,0:00:00,7/16/17,7:00:00,1,Sun,AUTO THEFT,Summerhill,-84.3839,33.7418
7/15/17,0:00:00,7/15/17,3:30:00,1,Sat,LARCENY-FROM VEHICLE,Buckhead Village,-84.37421,33.84032
7/14/17,0:00:00,6/30/17,23:59:00,1,Unk,LARCENY-NON VEHICLE,Grove Park,-84.45389,33.76881
7/14/17,0:00:00,7/14/17,17:00:00,1,Unk,AUTO THEFT,Summerhill,-84.38686,33.74229
7/14/17,0:00:00,7/14/17,12:00:00,1,Fri,LARCENY-NON VEHICLE,Pine Hills,-84.3563,33.8278
7/13/17,0:00:00,7/10/17,2:00:00,1,Unk,LARCENY-NON VEHICLE,Lindbergh/Morosgo,-84.37123,33.82346
7/11/17,0:00:00,7/11/17,2:00:00,1,Unk,BURGLARY-RESIDENCE,Grant Park,-84.36887,33.74865
7/11/17,0:00:00,7/7/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Old Fourth Ward,-84.36763,33.76819
7/10/17,0:00:00,7/10/17,9:00:00,1,Mon,AUTO THEFT,The Villages at East Lake,-84.31462,33.74042
7/10/17,0:00:00,7/10/17,5:00:00,1,Sun,LARCENY-NON VEHICLE,Bankhead,-84.42542,33.77227
7/10/17,0:00:00,7/9/17,23:59:00,1,Sun,AUTO THEFT,Southwest,-84.49266,33.69258
7/10/17,0:00:00,7/10/17,1:15:00,2,Mon,ROBBERY-PEDESTRIAN,Lakewood Heights,-84.3843,33.7085
7/9/17,0:00:00,7/9/17,0:00:00,9,Sun,LARCENY-FROM VEHICLE,Downtown,-84.39702,33.76269
7/9/17,0:00:00,7/9/17,5:00:00,1,Sun,AUTO THEFT,Hunter Hills,-84.42903,33.76263
7/9/17,0:00:00,7/9/17,4:01:00,1,Sun,AUTO THEFT,South River Gardens,-84.35549,33.66061
7/9/17,0:00:00,7/9/17,12:00:00,1,Sun,LARCENY-FROM VEHICLE,Blandtown,-84.42708,33.78886
7/9/17,0:00:00,7/9/17,0:00:00,1,Sat,LARCENY-NON VEHICLE,Ormewood Park,-84.35796,33.73342
7/8/17,0:00:00,7/8/17,5:00:00,1,Sat,AUTO THEFT,Chosewood Park,-84.3764,33.72183
7/6/17,0:00:00,7/6/17,7:00:00,2,Thu,BURGLARY-RESIDENCE,Midtown,-84.37907,33.78315
7/6/17,0:00:00,7/6/17,20:06:00,1,Unk,BURGLARY-RESIDENCE,Southwest,-84.49859,33.6982
7/5/17,0:00:00,7/5/17,0:02:00,1,Wed,LARCENY-NON VEHICLE,Riverside,-84.47594,33.81125
7/5/17,0:00:00,7/5/17,12:45:00,1,Unk,LARCENY-NON VEHICLE,East Lake,-84.29127,33.74341
7/5/17,0:00:00,7/5/17,16:09:00,1,Unk,BURGLARY-RESIDENCE,Grove Park,-84.45116,33.77346
7/4/17,0:00:00,7/4/17,22:41:00,1,Mon,BURGLARY-RESIDENCE,East Atlanta,-84.34905,33.73312
7/3/17,0:00:00,7/3/17,19:30:00,1,Mon,LARCENY-FROM VEHICLE,Oakland City,-84.41352,33.72444
7/3/17,0:00:00,7/3/17,5:50:00,2,Mon,LARCENY-FROM VEHICLE,Wisteria Gardens,-84.50962,33.75601
7/3/17,0:00:00,7/3/17,9:48:00,1,Mon,AUTO THEFT,,-84.48903,33.75107
7/2/17,0:00:00,7/2/17,1:02:00,1,Sun,LARCENY-FROM VEHICLE,Westview,-84.4458,33.73927
7/2/17,0:00:00,7/2/17,2:30:00,1,Sun,LARCENY-FROM VEHICLE,Castleberry Hill,-84.40041,33.74905
7/1/17,0:00:00,7/1/17,2:00:00,1,Sat,LARCENY-FROM VEHICLE,Campbellton Road,-84.4553,33.70717
6/30/17,0:00:00,6/30/17,17:00:00,1,Fri,LARCENY-NON VEHICLE,Grant Park,-84.36659,33.74575
6/27/17,0:00:00,6/27/17,7:00:00,1,Tue,AUTO THEFT,Greenbriar,-84.48684,33.67567
6/27/17,0:00:00,6/27/17,22:51:00,1,Unk,BURGLARY-RESIDENCE,South Atlanta,-84.38541,33.71288
6/26/17,0:00:00,6/26/17,7:00:00,1,Mon,LARCENY-NON VEHICLE,Kirkwood,-84.32502,33.75684
6/26/17,0:00:00,6/26/17,9:00:00,1,Unk,AGG ASSAULT,Collier Heights,-84.47296,33.75928
6/25/17,0:00:00,6/25/17,0:02:00,2,Sun,ROBBERY-PEDESTRIAN,Atlantic Station,-84.39921,33.79303
6/25/17,0:00:00,6/25/17,1:00:00,11,Sun,LARCENY-FROM VEHICLE,Oakland City,-84.42259,33.7277
6/25/17,0:00:00,6/25/17,3:30:00,1,Sun,AUTO THEFT,Midtown,-84.3825,33.78175
6/25/17,0:00:00,6/20/17,23:59:00,1,Unk,LARCENY-NON VEHICLE,Downtown,-84.38714,33.76293
6/24/17,0:00:00,6/24/17,17:04:00,1,Sat,LARCENY-FROM VEHICLE,Inman Park,-84.36119,33.75681
6/23/17,0:00:00,6/23/17,1:13:00,1,Fri,BURGLARY-RESIDENCE,East Atlanta,-84.33566,33.74025
6/21/17,0:00:00,6/19/17,23:59:00,1,Mon,LARCENY-NON VEHICLE,Inman Park,-84.3544,33.76494
6/20/17,0:00:00,6/20/17,7:05:00,1,Tue,AUTO THEFT,Sandlewood Estates,-84.54411,33.70519
6/19/17,0:00:00,6/19/17,2:08:00,2,Mon,LARCENY-FROM VEHICLE,Oakland City,-84.41796,33.72445
6/19/17,0:00:00,6/19/17,11:00:00,1,Mon,LARCENY-NON VEHICLE,Midtown,-84.39073,33.79894
6/19/17,0:00:00,6/19/17,0:00:00,1,Sun,LARCENY-NON VEHICLE,Castleberry Hill,-84.40382,33.74586
6/18/17,0:00:00,6/18/17,4:00:00,1,Sun,LARCENY-FROM VEHICLE,Castleberry Hill,-84.40475,33.74584
6/18/17,0:00:00,1/9/17,0:00:00,1,Unk,RAPE,Mechanicsville,0,0
6/18/17,0:00:00,5/29/17,23:59:00,1,Unk,RAPE,Lakewood,0,0
6/17/17,0:00:00,6/17/17,20:00:00,1,Unk,AUTO THEFT,,-84.455,33.74997
6/17/17,0:00:00,6/17/17,0:19:00,1,Sat,AGG ASSAULT,,-84.48577,33.75527
6/17/17,0:00:00,6/17/17,13:31:00,1,Fri,LARCENY-FROM VEHICLE,Downtown,-84.39044,33.74975
6/16/17,0:00:00,6/16/17,6:00:00,3,Fri,LARCENY-FROM VEHICLE,Greenbriar,-84.48657,33.68923
6/16/17,0:00:00,6/16/17,9:50:00,1,Thu,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.37223,33.77024
6/16/17,0:00:00,6/6/17,23:59:00,1,Tue,LARCENY-NON VEHICLE,Lakewood Heights,-84.37971,33.7085
6/15/17,0:00:00,6/15/17,7:00:00,1,Thu,AUTO THEFT,South River Gardens,-84.35549,33.66061
6/14/17,0:00:00,6/15/17,15:50:00,1,Unk,LARCENY-NON VEHICLE,Southwest,-84.49098,33.69261
6/12/17,0:00:00,6/12/17,7:00:00,1,Mon,LARCENY-FROM VEHICLE,Bankhead,-84.42071,33.76373
6/12/17,0:00:00,6/12/17,0:00:00,1,Unk,LARCENY-FROM VEHICLE,Downtown,-84.39684,33.76495
6/11/17,0:00:00,6/11/17,0:39:00,1,Sun,LARCENY-FROM VEHICLE,Lincoln Homes,-84.47903,33.79933
6/11/17,0:00:00,6/11/17,1:36:00,1,Sun,LARCENY-FROM VEHICLE,Mechanicsville,-84.39448,33.73745
6/10/17,0:00:00,6/10/17,5:00:00,1,Sat,BURGLARY-RESIDENCE,Mechanicsville,-84.39763,33.73714
6/10/17,0:00:00,6/10/17,5:00:00,1,Sat,BURGLARY-RESIDENCE,Mechanicsville,-84.39752,33.73714
6/10/17,0:00:00,6/10/17,5:00:00,1,Sat,BURGLARY-RESIDENCE,Mechanicsville,-84.39897,33.73726
6/10/17,0:00:00,6/10/17,5:00:00,1,Sat,BURGLARY-RESIDENCE,Mechanicsville,-84.39931,33.73765
6/10/17,0:00:00,6/10/17,5:00:00,1,Sat,BURGLARY-RESIDENCE,Mechanicsville,-84.39897,33.73766
6/9/17,0:00:00,6/9/17,5:30:00,3,Fri,BURGLARY-NONRES,Greenbriar,-84.48457,33.69094
6/9/17,0:00:00,6/7/17,19:00:00,1,Wed,LARCENY-NON VEHICLE,Downtown,-84.38672,33.76152
6/8/17,0:00:00,6/8/17,8:45:00,1,Thu,LARCENY-FROM VEHICLE,Candler Park,-84.33478,33.76766
6/8/17,0:00:00,6/7/17,23:59:00,1,Unk,LARCENY-FROM VEHICLE,Downtown,-84.38475,33.7574
6/8/17,0:00:00,6/7/17,19:00:00,1,Wed,LARCENY-NON VEHICLE,Downtown,-84.38989,33.76107
6/7/17,0:00:00,6/7/17,9:00:00,1,Wed,LARCENY-NON VEHICLE,Mechanicsville,-84.40009,33.74275
6/6/17,0:00:00,6/6/17,4:00:00,1,Mon,ROBBERY-PEDESTRIAN,South River Gardens,-84.37203,33.67228
6/4/17,0:00:00,6/4/17,3:00:00,1,Sun,AUTO THEFT,Sweet Auburn,-84.37453,33.75352
6/3/17,0:00:00,6/3/17,1:15:00,1,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38923,33.78045
6/3/17,0:00:00,6/3/17,9:00:00,1,Unk,LARCENY-NON VEHICLE,Bankhead,-84.42842,33.76361
6/2/17,0:00:00,6/2/17,2:00:00,1,Fri,LARCENY-FROM VEHICLE,Downtown,-84.38503,33.76802
6/2/17,0:00:00,6/2/17,18:11:00,1,Fri,LARCENY-NON VEHICLE,Adamsville,-84.51312,33.76158
5/30/17,0:00:00,5/30/17,1:00:00,1,Tue,LARCENY-NON VEHICLE,Piedmont Heights,-84.37307,33.80052
5/30/17,0:00:00,4/27/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Cascade Avenue/Road,-84.44355,33.7335
5/30/17,0:00:00,5/27/17,1:00:00,1,Sat,AGG ASSAULT,Almond Park,-84.45794,33.78373
5/29/17,0:00:00,5/29/17,10:00:00,1,Mon,AUTO THEFT,Oakland City,-84.41451,33.72374
5/28/17,0:00:00,5/28/17,0:10:00,1,Sun,LARCENY-FROM VEHICLE,Vine City,-84.41408,33.75805
5/27/17,0:00:00,5/27/17,7:40:00,1,Sat,AUTO THEFT,,-84.44583,33.7086
5/27/17,0:00:00,5/28/17,16:17:00,1,Unk,BURGLARY-RESIDENCE,Inman Park,-84.35239,33.76568
5/26/17,0:00:00,5/26/17,8:30:00,1,Thu,LARCENY-NON VEHICLE,,-84.491,33.75513
5/26/17,0:00:00,5/26/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,East Lake,-84.29883,33.75281
5/25/17,0:00:00,5/25/17,7:00:00,1,Thu,LARCENY-FROM VEHICLE,Mays,-84.50149,33.74701
5/23/17,0:00:00,5/7/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Westview,-84.43942,33.74332
5/22/17,0:00:00,5/22/17,2:46:00,7,Mon,LARCENY-FROM VEHICLE,Oakland City,-84.41446,33.72496
5/22/17,0:00:00,5/22/17,14:09:00,1,Mon,LARCENY-NON VEHICLE,Carey Park,-84.47505,33.78121
5/22/17,0:00:00,5/22/17,15:43:00,1,Unk,LARCENY-FROM VEHICLE,Adair Park,-84.40824,33.73657
5/20/17,0:00:00,5/20/17,0:00:00,1,Unk,BURGLARY-RESIDENCE,Atlantic Station,-84.39776,33.79072
5/18/17,0:00:00,5/18/17,7:00:00,1,Thu,LARCENY-FROM VEHICLE,Campbellton Road,-84.46631,33.7011
5/17/17,0:00:00,5/17/17,7:50:00,2,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38942,33.7801
5/17/17,0:00:00,5/17/17,12:30:00,1,Unk,BURGLARY-RESIDENCE,,-84.49032,33.7548
5/17/17,0:00:00,5/17/17,1:00:00,1,Wed,LARCENY-FROM VEHICLE,Sweet Auburn,-84.37288,33.75416
5/17/17,0:00:00,5/17/17,5:30:00,0,Wed,AUTO THEFT,Glenrose Heights,-84.38226,33.6647
5/16/17,0:00:00,5/16/17,16:50:00,1,Unk,BURGLARY-RESIDENCE,Wilson Mill Meadows,-84.51961,33.75412
5/16/17,0:00:00,5/15/17,7:00:00,1,Sun,LARCENY-NON VEHICLE,Downtown,-84.38496,33.76158
5/15/17,0:00:00,5/15/17,2:07:00,1,Mon,LARCENY-FROM VEHICLE,Oakland City,-84.41348,33.72299
5/15/17,0:00:00,5/14/17,0:00:00,2,Sat,AGG ASSAULT,Peoplestown,-84.38744,33.72969
5/14/17,0:00:00,5/14/17,9:29:00,1,Sun,LARCENY-FROM VEHICLE,Lincoln Homes,-84.47528,33.79708
5/14/17,0:00:00,5/14/17,16:00:00,1,Sun,BURGLARY-NONRES,Carroll Heights,-84.51346,33.77169
5/14/17,0:00:00,4/29/17,23:59:00,1,Sat,RAPE,Morningside/Lenox Park,0,0
5/13/17,0:00:00,5/13/17,0:00:00,1,Sat,LARCENY-NON VEHICLE,Fort Valley,-84.45149,33.70055
5/12/17,0:00:00,5/12/17,7:00:00,1,Fri,LARCENY-FROM VEHICLE,Grant Park,-84.35903,33.74058
5/12/17,0:00:00,5/12/17,0:28:00,1,Fri,AGG ASSAULT,Midtown,-84.38196,33.78328
5/11/17,0:00:00,5/11/17,0:10:00,1,Thu,LARCENY-NON VEHICLE,Piedmont Heights,-84.36852,33.81034
5/11/17,0:00:00,5/11/17,12:50:00,1,Unk,LARCENY-NON VEHICLE,Old Fourth Ward,-84.36428,33.76626
5/11/17,0:00:00,5/11/17,16:07:00,1,Unk,AUTO THEFT,Greenbriar,-84.49847,33.67339
5/10/17,0:00:00,5/10/17,8:00:00,1,Wed,LARCENY-FROM VEHICLE,Home Park,-84.40446,33.78386
5/9/17,0:00:00,5/9/17,4:00:00,2,Tue,LARCENY-FROM VEHICLE,Mays,-84.505,33.74098
5/8/17,0:00:00,5/8/17,11:47:00,1,Unk,BURGLARY-RESIDENCE,Hammond Park,-84.4059,33.68116
5/8/17,0:00:00,5/8/17,15:36:00,0,Unk,LARCENY-NON VEHICLE,Midtown,-84.38698,33.77975
5/7/17,0:00:00,5/7/17,0:00:00,2,Unk,LARCENY-NON VEHICLE,Midtown,-84.38391,33.77646
5/6/17,0:00:00,5/6/17,2:00:00,1,Sat,AUTO THEFT,Midtown,-84.37935,33.77297
5/6/17,0:00:00,5/6/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Midtown,-84.3712,33.77495
5/6/17,0:00:00,5/6/17,0:59:00,1,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38295,33.78363
5/6/17,0:00:00,5/6/17,7:46:00,1,Sat,AUTO THEFT,Pomona Park,-84.45136,33.70842
5/4/17,0:00:00,5/4/17,5:50:00,1,Thu,AUTO THEFT,West Highlands,-84.44773,33.79315
5/3/17,0:00:00,5/3/17,0:05:00,1,Wed,ROBBERY-PEDESTRIAN,Kirkwood,-84.33922,33.74725
5/3/17,0:00:00,5/3/17,1:00:00,1,Wed,AGG ASSAULT,Hunter Hills,-84.43665,33.76332
5/3/17,0:00:00,5/3/17,11:45:00,1,Wed,AUTO THEFT,Downtown,-84.3876,33.76614
5/3/17,0:00:00,4/30/17,0:00:00,1,Sat,LARCENY-FROM VEHICLE,Westview,-84.4375,33.73483
5/2/17,0:00:00,5/2/17,11:56:00,1,Mon,LARCENY-FROM VEHICLE,Monroe Heights,-84.48477,33.79613
5/2/17,0:00:00,5/1/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Downtown,-84.3874,33.76072
5/1/17,0:00:00,5/1/17,7:00:00,1,Mon,LARCENY-FROM VEHICLE,East Atlanta,-84.33023,33.73653
5/1/17,0:00:00,5/1/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Midtown,-84.38307,33.78152
4/30/17,0:00:00,4/30/17,3:00:00,2,Sun,LARCENY-FROM VEHICLE,Buckhead Forest,-84.37658,33.84099
4/30/17,0:00:00,4/30/17,3:00:00,1,Sun,AUTO THEFT,Buckhead Forest,-84.3759,33.84183
4/29/17,0:00:00,4/29/17,0:15:00,1,Sat,ROBBERY-PEDESTRIAN,Campbellton Road,-84.46568,33.70084
4/29/17,0:00:00,4/23/17,0:00:00,1,Sat,LARCENY-NON VEHICLE,Downtown,-84.392,33.76605
4/29/17,0:00:00,4/29/17,0:05:00,1,Sat,RAPE,Pittsburgh,0,0
4/28/17,0:00:00,4/28/17,7:00:00,1,Fri,LARCENY-FROM VEHICLE,Hunter Hills,-84.42657,33.76144
4/28/17,0:00:00,4/27/17,0:00:00,1,Wed,LARCENY-NON VEHICLE,Midtown,-84.36967,33.77916
4/28/17,0:00:00,4/28/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Old Fourth Ward,-84.36605,33.76749
4/26/17,0:00:00,4/23/17,0:00:00,1,Sat,LARCENY-NON VEHICLE,Downtown,-84.39635,33.75733
4/25/17,0:00:00,4/25/17,14:00:00,1,Unk,LARCENY-FROM VEHICLE,Ben Hill Terrace,-84.51856,33.69518
4/25/17,0:00:00,4/25/17,6:58:00,1,Tue,LARCENY-FROM VEHICLE,Pittsburgh,-84.40552,33.72855
4/25/17,0:00:00,4/25/17,7:37:00,1,Tue,AUTO THEFT,The Villages at Carver,-84.39052,33.71348
4/25/17,0:00:00,4/25/17,10:00:00,1,Unk,BURGLARY-RESIDENCE,Fairburn Mays,-84.50858,33.7451
4/25/17,0:00:00,4/25/17,10:42:00,2,Unk,LARCENY-FROM VEHICLE,Scotts Crossing,-84.46768,33.80265
4/25/17,0:00:00,4/25/17,7:30:00,1,Tue,LARCENY-FROM VEHICLE,Mechanicsville,-84.39398,33.73129
4/24/17,0:00:00,4/24/17,17:28:00,1,Unk,LARCENY-NON VEHICLE,Southwest,-84.48849,33.70515
4/23/17,0:00:00,4/23/17,0:15:00,1,Sun,AGG ASSAULT,Perkerson,-84.40902,33.68274
4/23/17,0:00:00,4/23/17,5:30:00,2,Sun,BURGLARY-RESIDENCE,Lindbergh/Morosgo,-84.36696,33.81828
4/23/17,0:00:00,4/23/17,8:00:00,1,Sun,LARCENY-FROM VEHICLE,Peachtree Hills,-84.37274,33.82086
4/23/17,0:00:00,4/23/17,8:00:00,1,Sun,LARCENY-NON VEHICLE,Home Park,-84.40667,33.78421
4/22/17,0:00:00,4/22/17,2:51:00,1,Sat,LARCENY-FROM VEHICLE,Virginia Highland,-84.36187,33.7747
4/22/17,0:00:00,4/22/17,1:00:00,1,Sat,AUTO THEFT,West Highlands,-84.44919,33.78956
4/21/17,0:00:00,4/21/17,8:50:00,1,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37977,33.77434
4/21/17,0:00:00,4/20/17,12:00:00,1,Wed,LARCENY-NON VEHICLE,Midtown,-84.38718,33.77773
4/19/17,0:00:00,4/19/17,7:00:00,1,Wed,LARCENY-FROM VEHICLE,West End,-84.41738,33.74057
4/17/17,0:00:00,4/17/17,0:29:00,1,Mon,LARCENY-FROM VEHICLE,Downtown,-84.38013,33.75582
4/17/17,0:00:00,4/17/17,4:00:00,1,Mon,RAPE,Grove Park,0,0
4/16/17,0:00:00,4/16/17,3:27:00,1,Sun,LARCENY-FROM VEHICLE,Mechanicsville,-84.39486,33.7376
4/16/17,0:00:00,4/16/17,14:00:00,4,Unk,RAPE,,0,0
4/15/17,0:00:00,4/15/17,0:00:00,2,Unk,LARCENY-NON VEHICLE,Downtown,-84.39487,33.75757
4/14/17,0:00:00,4/14/17,4:46:00,1,Fri,LARCENY-FROM VEHICLE,Lakewood Heights,-84.37414,33.70695
4/12/17,0:00:00,4/8/17,6:00:00,1,Sat,AUTO THEFT,,-84.49595,33.74956
4/11/17,0:00:00,4/11/17,6:45:00,1,Tue,AUTO THEFT,Hunter Hills,-84.42748,33.76324
4/10/17,0:00:00,4/10/17,5:00:00,1,Mon,LARCENY-NON VEHICLE,Knight Park/Howell Station,-84.42959,33.78067
4/9/17,0:00:00,4/9/17,1:19:00,2,Sun,LARCENY-FROM VEHICLE,Poncey-Highland,-84.36149,33.7688
4/9/17,0:00:00,4/9/17,2:25:00,1,Sun,LARCENY-FROM VEHICLE,Castleberry Hill,-84.40024,33.74919
4/8/17,0:00:00,4/8/17,0:11:00,2,Sat,AGG ASSAULT,Midtown,-84.38772,33.77822
4/6/17,0:00:00,3/29/17,2:00:00,1,Tue,LARCENY-NON VEHICLE,Sweet Auburn,-84.37361,33.75413
4/5/17,0:00:00,4/4/17,8:00:00,1,Tue,LARCENY-NON VEHICLE,Hammond Park,-84.40829,33.67677
4/5/17,0:00:00,4/5/17,0:50:00,1,Wed,LARCENY-FROM VEHICLE,Garden Hills,-84.37766,33.8365
4/4/17,0:00:00,4/4/17,9:14:00,1,Tue,BURGLARY-RESIDENCE,Edgewood,-84.33949,33.75459
4/4/17,0:00:00,4/4/17,9:00:00,1,Mon,LARCENY-FROM VEHICLE,Mechanicsville,-84.39614,33.73262
4/4/17,0:00:00,4/4/17,9:00:00,1,Tue,BURGLARY-NONRES,,-84.42741,33.77541
4/3/17,0:00:00,4/3/17,1:17:00,1,Mon,LARCENY-FROM VEHICLE,Sylvan Hills,-84.41018,33.7008
4/3/17,0:00:00,4/3/17,2:42:00,1,Unk,AUTO THEFT,Sylvan Hills,-84.41383,33.70223
3/31/17,0:00:00,3/31/17,12:14:00,1,Unk,LARCENY-FROM VEHICLE,Center Hill,-84.46727,33.77444
3/30/17,0:00:00,3/30/17,0:01:00,1,Thu,ROBBERY-PEDESTRIAN,Grove Park,-84.44109,33.76561
3/29/17,0:00:00,3/29/17,7:00:00,1,Wed,AUTO THEFT,Westview,-84.44,33.7425
3/29/17,0:00:00,3/29/17,8:00:00,1,Wed,AUTO THEFT,Westview,-84.44143,33.74255
3/29/17,0:00:00,3/29/17,8:00:00,1,Wed,AUTO THEFT,Westview,-84.44176,33.74258
3/28/17,0:00:00,3/28/17,5:00:00,1,Tue,LARCENY-FROM VEHICLE,Bankhead,-84.42004,33.76376
3/28/17,0:00:00,3/28/17,11:50:00,1,Mon,LARCENY-FROM VEHICLE,West Highlands,-84.44685,33.78905
3/28/17,0:00:00,3/28/17,8:00:00,1,Tue,LARCENY-NON VEHICLE,Berkeley Park,-84.41327,33.79668
3/28/17,0:00:00,3/28/17,7:00:00,1,Tue,AUTO THEFT,Woodland Hills,-84.35391,33.71953
3/27/17,0:00:00,3/27/17,10:59:00,1,Unk,BURGLARY-RESIDENCE,Oakland City,-84.4212,33.7276
3/26/17,0:00:00,3/24/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Midtown,-84.37897,33.78384
3/26/17,0:00:00,3/26/17,13:02:00,1,Unk,LARCENY-FROM VEHICLE,Edgewood,-84.3374,33.75578
3/24/17,0:00:00,3/8/17,0:00:00,1,Tue,LARCENY-FROM VEHICLE,Westwood Terrace,-84.45303,33.73626
3/18/17,0:00:00,3/18/17,11:40:00,1,Sat,LARCENY-FROM VEHICLE,Midtown,-84.3853,33.7775
3/18/17,0:00:00,3/18/17,13:00:00,1,Sat,BURGLARY-RESIDENCE,Venetian Hills,-84.44704,33.7145
3/16/17,0:00:00,3/15/17,23:59:00,2,Wed,RAPE,South River Gardens,0,0
3/16/17,0:00:00,3/16/17,9:00:00,1,Thu,LARCENY-FROM VEHICLE,Westhaven,-84.47534,33.75746
3/16/17,0:00:00,3/16/17,13:21:00,1,Unk,LARCENY-NON VEHICLE,Edgewood,-84.34619,33.75674
3/15/17,0:00:00,6/30/10,0:00:00,1,Unk,RAPE,Lakewood Heights,0,0
3/15/17,0:00:00,7/30/16,0:00:00,1,Unk,RAPE,Lakewood Heights,0,0
3/15/17,0:00:00,3/15/17,0:00:00,1,Unk,LARCENY-NON VEHICLE,Downtown,-84.38918,33.76004
3/14/17,0:00:00,3/14/17,5:00:00,1,Unk,LARCENY-NON VEHICLE,Collier Heights,-84.47536,33.76911
3/14/17,0:00:00,3/14/17,10:01:00,1,Unk,BURGLARY-RESIDENCE,Edgewood,-84.34283,33.74734
3/13/17,0:00:00,3/13/17,10:00:00,1,Mon,AUTO THEFT,Dixie Hills,-84.46394,33.76094
3/13/17,0:00:00,3/13/17,1:00:00,2,Mon,LARCENY-FROM VEHICLE,Oakland City,-84.41692,33.72402
3/12/17,0:00:00,2/3/17,2:00:00,1,Fri,AGG ASSAULT,Buckhead Village,-84.37544,33.84103
3/11/17,0:00:00,3/11/17,12:02:00,1,Fri,AUTO THEFT,Lakewood,-84.3697,33.69152
